type	conf	expFolder	map	expNumber	targetFound	exploredArea	takeoffsCount	actionsTotal	actionsCount	actionSequence
simulation	conf11	Exp-22-09-21T08-16-22	map-16B	3	0	40.24	13	59	[0, 10, 21, 15, 13]	[4, 1, 3, 2, 1, 1, 4, 2, 4, 2, 4, 2, 2, 2, 2, 4, 2, 1, 1, 3, 1, 2, 4, 3, 3, 2, 3, 2, 4, 3, 3, 4, 2, 3, 4, 3, 4, 3, 3, 2, 3, 2, 2, 1, 3, 2, 4, 1, 2, 2, 2, 4, 1, 3, 3, 4, 1, 2, 2]
simulation	conf11	Exp-22-09-21T08-16-22	map-16BD	0	0	45.51	11	58	[1, 10, 17, 17, 13]	[3, 1, 4, 2, 2, 2, 2, 3, 2, 4, 4, 3, 1, 2, 2, 1, 3, 2, 1, 4, 3, 1, 2, 4, 4, 3, 1, 4, 3, 3, 1, 4, 2, 1, 3, 3, 2, 2, 0, 4, 3, 3, 1, 4, 3, 2, 3, 2, 3, 2, 1, 3, 2, 4, 4, 4, 2, 3]
simulation	conf11	Exp-22-09-21T08-16-22	map-16BD	1	0	51.92	7	59	[3, 7, 22, 17, 10]	[4, 0, 4, 4, 2, 1, 3, 3, 3, 1, 3, 2, 3, 2, 2, 2, 3, 1, 2, 2, 4, 4, 2, 2, 2, 2, 3, 1, 2, 2, 3, 0, 4, 1, 2, 4, 3, 0, 4, 3, 3, 4, 2, 3, 3, 3, 2, 3, 2, 2, 2, 3, 1, 4, 3, 2, 1, 2, 2]
simulation	conf11	Exp-22-09-21T08-16-22	map-16BD	2	0	29.49	8	58	[3, 9, 13, 23, 10]	[4, 4, 3, 3, 3, 3, 2, 2, 2, 3, 1, 4, 3, 3, 2, 2, 4, 2, 3, 1, 1, 4, 3, 2, 2, 3, 0, 0, 0, 4, 3, 2, 3, 1, 3, 3, 4, 3, 2, 2, 3, 4, 1, 3, 4, 2, 3, 1, 1, 1, 2, 3, 3, 3, 3, 3, 1, 4]
simulation	conf11	Exp-22-09-21T08-16-22	map-16BD	3	0	19.23	11	59	[3, 12, 12, 18, 14]	[2, 1, 3, 3, 2, 2, 2, 4, 0, 4, 1, 1, 2, 4, 2, 3, 2, 4, 0, 2, 3, 3, 3, 4, 2, 3, 3, 4, 1, 3, 4, 2, 3, 2, 1, 1, 3, 3, 3, 3, 4, 3, 1, 1, 4, 4, 1, 3, 1, 4, 0, 4, 3, 1, 4, 3, 2, 1, 4]
simulation	conf11	Exp-22-09-21T16-48-05	map-16A	0	1	31.71	9	59	[1, 14, 17, 10, 17]	[3, 1, 1, 2, 2, 4, 4, 3, 1, 1, 1, 2, 3, 3, 2, 1, 4, 4, 2, 3, 4, 4, 4, 2, 4, 2, 1, 2, 1, 2, 2, 1, 2, 3, 3, 1, 2, 3, 1, 4, 4, 2, 3, 2, 4, 0, 4, 4, 2, 3, 4, 2, 1, 4, 4, 4, 1, 1, 2]
simulation	conf11	Exp-22-09-21T16-48-05	map-16A	1	1	32.32	14	58	[1, 9, 17, 15, 16]	[3, 1, 2, 3, 1, 3, 3, 2, 1, 2, 4, 4, 4, 3, 4, 1, 2, 4, 1, 4, 2, 4, 2, 4, 3, 3, 3, 4, 2, 1, 3, 3, 2, 4, 2, 2, 2, 4, 2, 1, 4, 4, 3, 4, 0, 3, 3, 2, 1, 2, 4, 3, 2, 2, 4, 3, 1, 2]
simulation	conf11	Exp-22-09-21T16-48-05	map-16A	2	1	39.63	9	59	[5, 9, 18, 14, 13]	[2, 2, 3, 3, 1, 0, 4, 3, 3, 3, 3, 2, 2, 4, 2, 2, 3, 2, 2, 3, 1, 3, 2, 0, 4, 3, 3, 2, 2, 1, 1, 3, 2, 2, 4, 4, 1, 2, 1, 2, 1, 4, 4, 2, 3, 0, 0, 0, 4, 2, 4, 1, 1, 4, 4, 2, 3, 4, 4]
simulation	conf11	Exp-22-09-21T16-48-05	map-16A	3	1	15.24	14	59	[5, 12, 12, 8, 22]	[4, 1, 4, 4, 3, 1, 3, 2, 4, 3, 1, 2, 2, 0, 4, 4, 4, 1, 1, 1, 0, 4, 4, 4, 2, 2, 4, 2, 4, 2, 4, 2, 4, 3, 0, 4, 1, 3, 4, 1, 2, 4, 4, 1, 3, 2, 4, 1, 4, 0, 0, 4, 2, 3, 1, 1, 2, 3, 4]
simulation	conf11	Exp-22-09-21T16-48-05	map-16A	4	1	36.59	13	59	[1, 8, 22, 9, 19]	[2, 2, 4, 4, 3, 1, 2, 4, 1, 1, 2, 2, 4, 4, 2, 4, 1, 3, 2, 2, 4, 0, 4, 3, 3, 4, 2, 3, 2, 2, 4, 3, 2, 2, 3, 3, 1, 4, 2, 2, 3, 2, 4, 2, 2, 4, 1, 1, 2, 2, 4, 4, 4, 1, 4, 2, 4, 4, 2]
simulation	conf11	Exp-22-09-21T16-48-05	map-16A	5	1	18.29	8	59	[7, 13, 11, 11, 17]	[2, 2, 3, 1, 3, 2, 3, 1, 4, 1, 3, 3, 1, 4, 0, 0, 4, 4, 4, 1, 2, 2, 3, 3, 4, 4, 2, 1, 4, 3, 3, 1, 3, 2, 1, 4, 4, 1, 3, 2, 2, 1, 2, 4, 2, 4, 0, 0, 0, 4, 0, 4, 4, 0, 4, 4, 1, 1, 1]
simulation	conf11	Exp-22-09-21T16-48-05	map-16AD	0	1	33.97	13	57	[1, 7, 18, 16, 15]	[3, 2, 3, 2, 4, 3, 4, 2, 3, 3, 2, 2, 4, 2, 2, 2, 1, 4, 1, 4, 4, 3, 2, 3, 3, 2, 4, 3, 2, 4, 2, 4, 2, 1, 3, 3, 1, 4, 3, 2, 3, 4, 1, 2, 2, 3, 2, 1, 3, 2, 4, 4, 4, 4, 3, 1, 0]
simulation	conf11	Exp-22-09-21T16-48-05	map-16AD	1	1	46.15	13	59	[1, 15, 18, 6, 19]	[2, 1, 0, 4, 4, 4, 4, 1, 1, 2, 4, 1, 1, 4, 4, 1, 4, 1, 2, 1, 2, 2, 4, 1, 2, 4, 2, 2, 3, 2, 2, 2, 4, 1, 4, 1, 4, 3, 4, 1, 3, 2, 3, 4, 4, 1, 2, 1, 2, 3, 3, 2, 2, 1, 4, 4, 2, 4, 2]
simulation	conf11	Exp-22-09-21T16-48-05	map-16AD	2	1	32.69	12	59	[4, 6, 16, 12, 21]	[3, 4, 3, 4, 2, 3, 2, 2, 3, 1, 4, 4, 4, 3, 3, 2, 4, 1, 0, 4, 4, 3, 1, 4, 4, 4, 2, 1, 4, 4, 1, 2, 3, 2, 1, 2, 4, 4, 2, 2, 2, 4, 3, 4, 0, 0, 4, 2, 4, 0, 4, 2, 2, 2, 3, 2, 3, 3, 4]
simulation	conf11	Exp-22-09-21T16-48-05	map-16AD	3	1	45.51	14	59	[1, 8, 21, 12, 17]	[4, 3, 4, 3, 3, 2, 4, 3, 0, 4, 4, 2, 4, 1, 4, 2, 2, 4, 4, 2, 2, 2, 4, 4, 1, 3, 4, 3, 2, 2, 2, 4, 1, 2, 2, 4, 2, 2, 2, 3, 2, 1, 4, 1, 3, 4, 3, 2, 1, 3, 2, 3, 2, 1, 4, 1, 3, 2, 2]
simulation	conf11	Exp-22-09-21T16-48-05	map-16AD	4	1	18.59	14	59	[8, 8, 16, 13, 14]	[2, 1, 0, 4, 2, 3, 2, 2, 3, 3, 4, 4, 2, 0, 4, 2, 3, 1, 4, 2, 0, 4, 0, 0, 4, 3, 1, 3, 3, 1, 4, 2, 4, 3, 2, 1, 0, 4, 0, 2, 4, 2, 1, 2, 0, 2, 3, 3, 4, 3, 1, 4, 1, 4, 2, 3, 2, 3, 2]
simulation	conf11	Exp-22-09-21T16-48-05	map-16AD	5	1	39.74	9	59	[0, 12, 17, 19, 11]	[1, 4, 2, 3, 3, 2, 3, 1, 4, 1, 2, 3, 1, 3, 3, 1, 3, 2, 3, 3, 4, 1, 2, 2, 3, 1, 3, 4, 2, 3, 3, 2, 4, 3, 3, 3, 4, 2, 4, 4, 2, 1, 1, 3, 2, 1, 2, 2, 1, 2, 4, 4, 2, 2, 2, 1, 3, 3, 4]
simulation	conf11	Exp-22-09-21T16-48-05	map-16B	0	0	41.46	15	58	[4, 10, 20, 10, 14]	[4, 2, 1, 2, 4, 1, 1, 3, 4, 3, 4, 2, 2, 4, 3, 3, 1, 1, 2, 4, 4, 2, 4, 2, 3, 4, 2, 2, 2, 2, 2, 3, 1, 1, 3, 2, 2, 4, 2, 4, 2, 1, 4, 1, 2, 3, 2, 0, 0, 0, 2, 4, 3, 4, 1, 0, 3, 2]
simulation	conf11	Exp-22-09-21T16-48-05	map-16B	1	0	44.51	11	59	[2, 10, 22, 15, 10]	[2, 3, 4, 1, 2, 2, 2, 3, 2, 2, 4, 1, 4, 3, 0, 4, 3, 1, 0, 4, 2, 1, 2, 2, 4, 1, 3, 3, 2, 3, 2, 3, 3, 4, 3, 1, 1, 3, 4, 2, 2, 2, 2, 2, 1, 4, 3, 3, 1, 1, 3, 2, 4, 2, 3, 2, 2, 2, 2]
simulation	conf11	Exp-22-09-21T16-48-05	map-16B	2	0	47.56	11	59	[5, 5, 22, 9, 18]	[2, 3, 3, 3, 2, 2, 4, 4, 1, 4, 4, 3, 4, 2, 2, 4, 4, 2, 4, 4, 2, 1, 3, 3, 2, 2, 3, 2, 4, 2, 4, 3, 3, 2, 0, 0, 4, 2, 2, 1, 2, 2, 4, 0, 4, 2, 2, 1, 4, 2, 2, 2, 1, 2, 4, 4, 0, 0, 4]
simulation	conf11	Exp-22-09-21T16-48-05	map-16B	3	0	29.27	13	59	[3, 9, 19, 13, 15]	[3, 2, 2, 3, 3, 2, 4, 2, 4, 4, 1, 4, 0, 1, 4, 2, 2, 2, 2, 4, 3, 2, 0, 4, 2, 3, 3, 2, 0, 4, 2, 2, 2, 3, 4, 4, 1, 4, 1, 2, 3, 1, 3, 1, 1, 4, 4, 3, 2, 1, 3, 4, 1, 3, 4, 2, 2, 3, 2]
simulation	conf11	Exp-22-09-21T16-48-05	map-16B	4	0	26.83	10	59	[1, 11, 13, 18, 16]	[3, 1, 4, 4, 4, 4, 4, 4, 4, 3, 2, 0, 4, 3, 2, 4, 2, 1, 2, 1, 3, 4, 3, 1, 3, 3, 1, 4, 1, 1, 4, 4, 2, 4, 3, 1, 3, 3, 3, 1, 3, 2, 4, 2, 3, 3, 1, 2, 2, 3, 1, 2, 3, 2, 3, 2, 4, 3, 2]
simulation	conf11	Exp-22-09-21T16-48-05	map-16B	5	0	39.63	13	59	[6, 8, 20, 9, 16]	[3, 2, 2, 2, 2, 3, 2, 4, 2, 3, 4, 4, 1, 4, 1, 2, 2, 4, 4, 0, 2, 2, 4, 1, 4, 2, 4, 4, 4, 1, 2, 2, 2, 1, 4, 2, 1, 2, 4, 2, 1, 3, 3, 0, 3, 2, 0, 0, 4, 1, 4, 3, 3, 2, 3, 0, 0, 4, 2]
simulation	conf11	Exp-22-09-21T16-48-05	map-16BD	0	0	42.31	10	59	[0, 10, 19, 15, 15]	[4, 2, 4, 2, 4, 4, 2, 1, 4, 2, 4, 4, 3, 3, 3, 2, 3, 2, 1, 3, 2, 4, 2, 3, 2, 2, 3, 2, 4, 2, 3, 2, 1, 2, 3, 3, 4, 4, 4, 1, 1, 2, 1, 2, 4, 2, 2, 3, 4, 2, 3, 1, 3, 1, 3, 1, 1, 4, 3]
simulation	conf11	Exp-22-09-21T16-48-05	map-16BD	1	0	28.85	14	59	[5, 9, 17, 11, 17]	[2, 4, 1, 0, 4, 1, 4, 3, 4, 4, 3, 2, 2, 3, 3, 3, 2, 4, 1, 2, 2, 4, 3, 3, 1, 2, 4, 2, 2, 2, 3, 3, 1, 0, 4, 1, 4, 4, 4, 2, 4, 2, 1, 2, 4, 4, 3, 3, 2, 2, 4, 0, 0, 2, 0, 4, 1, 1, 2]
simulation	conf11	Exp-22-09-21T16-48-05	map-16BD	2	0	43.59	12	59	[3, 10, 18, 13, 15]	[4, 2, 1, 3, 2, 4, 2, 4, 3, 2, 2, 1, 2, 1, 1, 4, 3, 4, 3, 3, 2, 4, 3, 2, 2, 4, 4, 2, 1, 4, 3, 4, 4, 3, 2, 3, 2, 1, 2, 2, 1, 3, 2, 3, 4, 1, 0, 0, 0, 4, 2, 2, 3, 3, 2, 4, 1, 1, 4]
simulation	conf11	Exp-22-09-21T16-48-05	map-16BD	3	0	30.77	8	59	[5, 12, 13, 17, 12]	[1, 4, 2, 1, 2, 2, 1, 0, 4, 3, 4, 4, 1, 2, 3, 3, 1, 3, 2, 3, 1, 2, 1, 3, 2, 3, 3, 1, 2, 3, 4, 3, 1, 3, 1, 2, 3, 4, 4, 3, 1, 0, 0, 0, 0, 4, 3, 3, 2, 1, 4, 4, 2, 2, 3, 3, 4, 4, 2]
simulation	conf11	Exp-22-09-21T16-48-05	map-16BD	4	0	23.72	14	59	[1, 10, 21, 10, 17]	[2, 1, 2, 4, 2, 1, 2, 3, 2, 4, 1, 4, 2, 3, 3, 3, 1, 4, 1, 1, 3, 2, 4, 4, 2, 2, 4, 1, 2, 2, 3, 1, 4, 2, 2, 4, 2, 4, 4, 2, 2, 4, 3, 4, 0, 4, 3, 1, 2, 3, 1, 2, 4, 2, 2, 4, 3, 4, 2]
simulation	conf11	Exp-22-09-21T16-48-05	map-16BD	5	0	32.05	11	59	[0, 10, 18, 15, 16]	[4, 4, 1, 4, 2, 2, 2, 1, 2, 3, 4, 3, 3, 1, 3, 2, 1, 3, 1, 4, 1, 3, 2, 1, 3, 4, 2, 3, 1, 2, 4, 2, 4, 3, 2, 2, 2, 3, 4, 2, 1, 3, 4, 4, 4, 4, 2, 3, 4, 2, 2, 4, 2, 3, 3, 1, 3, 4, 2]
simulation	conf11	Exp-22-09-20T20-40-30	map-16A	0	1	35.98	12	58	[2, 10, 17, 17, 12]	[4, 1, 1, 4, 2, 1, 4, 2, 2, 4, 2, 1, 0, 4, 3, 2, 1, 1, 1, 3, 4, 2, 0, 4, 2, 2, 2, 2, 3, 3, 3, 2, 3, 2, 2, 3, 3, 3, 4, 3, 1, 2, 4, 3, 3, 4, 1, 2, 3, 4, 2, 4, 3, 3, 3, 1, 3, 2]
simulation	conf11	Exp-22-09-20T20-40-30	map-16A	1	1	20.73	12	57	[0, 12, 15, 13, 17]	[3, 3, 2, 2, 4, 1, 3, 4, 2, 1, 1, 2, 4, 4, 1, 1, 3, 2, 4, 2, 1, 4, 4, 3, 4, 4, 4, 4, 3, 1, 4, 1, 1, 2, 3, 2, 2, 3, 3, 4, 3, 2, 1, 3, 2, 4, 2, 1, 4, 4, 2, 3, 4, 2, 1, 3, 2]
simulation	conf11	Exp-22-09-20T20-40-30	map-16A	2	1	47.56	8	59	[1, 14, 18, 15, 11]	[4, 2, 1, 3, 1, 2, 3, 4, 4, 4, 2, 2, 1, 3, 0, 4, 1, 1, 3, 3, 4, 2, 2, 3, 2, 2, 3, 3, 3, 1, 2, 2, 4, 1, 4, 2, 2, 3, 2, 4, 1, 1, 4, 1, 3, 2, 1, 1, 2, 2, 2, 3, 2, 3, 1, 3, 1, 4, 3]
simulation	conf11	Exp-22-09-20T20-40-30	map-16A	3	1	26.83	10	58	[1, 15, 13, 17, 12]	[4, 1, 3, 2, 4, 4, 3, 1, 0, 3, 2, 3, 2, 1, 3, 4, 2, 1, 1, 4, 2, 4, 4, 1, 4, 2, 2, 3, 2, 4, 3, 4, 3, 1, 3, 1, 2, 3, 2, 2, 3, 1, 3, 3, 1, 3, 1, 3, 3, 1, 1, 3, 2, 1, 2, 4, 1, 4]
simulation	conf11	Exp-22-09-20T20-40-30	map-16A	4	1	29.88	12	59	[1, 13, 17, 11, 17]	[4, 3, 3, 3, 3, 2, 2, 2, 3, 4, 1, 2, 2, 1, 2, 4, 0, 4, 1, 2, 3, 1, 2, 4, 4, 1, 4, 2, 2, 4, 1, 1, 3, 4, 3, 1, 1, 1, 2, 1, 4, 1, 3, 2, 4, 4, 3, 2, 4, 4, 1, 4, 3, 2, 2, 4, 2, 4, 2]
simulation	conf11	Exp-22-09-20T20-40-30	map-16A	5	1	21.34	13	59	[2, 10, 16, 10, 21]	[2, 4, 2, 4, 4, 2, 2, 4, 4, 2, 1, 0, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 2, 3, 4, 1, 1, 3, 3, 4, 2, 3, 2, 3, 1, 1, 4, 0, 4, 1, 4, 3, 4, 4, 4, 2, 4, 3, 2, 4, 4, 4, 4, 1, 3, 3, 2, 4]
simulation	conf11	Exp-22-09-20T20-40-30	map-16A	6	1	20.73	11	59	[4, 11, 14, 15, 15]	[3, 4, 3, 3, 3, 1, 2, 4, 4, 3, 3, 3, 2, 1, 4, 4, 4, 4, 4, 1, 3, 1, 0, 4, 2, 1, 2, 1, 2, 4, 4, 3, 3, 2, 4, 3, 1, 2, 4, 2, 1, 4, 2, 2, 1, 3, 2, 3, 0, 0, 0, 3, 3, 4, 2, 1, 2, 1, 2]
simulation	conf11	Exp-22-09-20T20-40-30	map-16A	7	1	35.37	10	59	[3, 9, 16, 16, 15]	[1, 3, 4, 2, 1, 2, 2, 2, 2, 3, 4, 4, 3, 4, 4, 4, 3, 3, 1, 2, 3, 2, 0, 4, 3, 4, 4, 2, 1, 1, 1, 2, 4, 4, 4, 2, 3, 3, 3, 3, 2, 2, 3, 2, 3, 2, 2, 3, 4, 1, 3, 1, 0, 2, 3, 4, 1, 0, 4]
simulation	conf11	Exp-22-09-20T20-40-30	map-16A	8	1	33.54	13	59	[6, 12, 15, 12, 14]	[1, 4, 3, 0, 0, 4, 2, 4, 3, 3, 0, 4, 2, 2, 1, 3, 3, 4, 1, 3, 4, 1, 2, 0, 0, 0, 4, 1, 4, 2, 2, 1, 2, 1, 2, 1, 1, 2, 2, 3, 4, 4, 1, 2, 4, 1, 2, 2, 4, 3, 1, 4, 3, 3, 2, 3, 3, 4, 2]
simulation	conf11	Exp-22-09-20T20-40-30	map-16A	9	1	12.2	13	59	[6, 9, 10, 14, 20]	[1, 3, 2, 3, 4, 3, 2, 1, 4, 1, 3, 3, 3, 2, 4, 1, 2, 3, 4, 1, 1, 4, 4, 0, 4, 4, 1, 3, 4, 4, 3, 0, 4, 4, 1, 3, 2, 4, 2, 2, 4, 4, 3, 4, 4, 4, 1, 3, 0, 0, 4, 2, 3, 3, 2, 4, 2, 0, 0]
simulation	conf11	Exp-22-09-20T20-40-30	map-16A	10	1	51.22	12	59	[2, 9, 24, 10, 14]	[2, 3, 3, 1, 4, 3, 2, 3, 2, 2, 1, 4, 2, 2, 4, 1, 2, 1, 0, 0, 4, 3, 3, 3, 2, 1, 4, 2, 3, 1, 2, 2, 2, 2, 2, 4, 3, 1, 4, 2, 4, 2, 4, 2, 2, 2, 2, 4, 2, 2, 2, 3, 2, 1, 4, 4, 1, 4, 4]
simulation	conf11	Exp-22-09-20T20-40-30	map-16A	11	1	31.1	13	59	[2, 11, 17, 12, 17]	[3, 4, 4, 3, 4, 1, 1, 1, 2, 2, 2, 2, 4, 1, 3, 3, 2, 3, 4, 4, 2, 3, 4, 2, 2, 2, 4, 2, 3, 4, 2, 4, 3, 1, 1, 3, 0, 1, 2, 4, 3, 2, 3, 1, 2, 1, 4, 3, 1, 0, 4, 2, 2, 2, 4, 4, 4, 4, 1]
simulation	conf11	Exp-22-09-20T20-40-30	map-16AD	0	1	27.56	11	59	[1, 8, 13, 21, 16]	[3, 2, 2, 4, 3, 4, 3, 4, 4, 4, 4, 2, 3, 3, 2, 4, 4, 3, 4, 1, 1, 3, 0, 4, 3, 3, 3, 2, 1, 4, 1, 3, 3, 3, 3, 2, 2, 2, 1, 4, 3, 3, 3, 1, 2, 4, 4, 4, 3, 3, 2, 1, 2, 2, 3, 4, 3, 1, 2]
simulation	conf11	Exp-22-09-20T20-40-30	map-16AD	1	1	35.26	13	59	[1, 11, 19, 9, 19]	[2, 4, 2, 2, 3, 4, 2, 4, 4, 4, 4, 2, 2, 1, 4, 1, 1, 4, 3, 3, 4, 4, 3, 1, 4, 1, 2, 4, 4, 1, 2, 2, 4, 3, 2, 1, 4, 3, 2, 3, 1, 0, 4, 4, 2, 2, 1, 2, 1, 4, 2, 2, 2, 3, 1, 2, 2, 4, 3]
simulation	conf11	Exp-22-09-20T20-40-30	map-16AD	2	0	37.18	11	58	[1, 18, 17, 11, 11]	[3, 2, 3, 2, 1, 1, 4, 3, 4, 1, 4, 2, 4, 2, 4, 1, 4, 1, 2, 4, 3, 2, 2, 1, 2, 2, 1, 3, 2, 3, 1, 1, 3, 4, 4, 3, 1, 1, 1, 1, 2, 1, 3, 3, 4, 2, 2, 1, 1, 2, 2, 1, 3, 1, 2, 0, 4, 2]
simulation	conf11	Exp-22-09-20T20-40-30	map-16AD	3	1	39.1	9	59	[2, 10, 17, 19, 11]	[1, 1, 3, 3, 1, 3, 1, 2, 3, 0, 3, 2, 3, 1, 2, 2, 4, 3, 1, 3, 2, 4, 3, 1, 2, 2, 3, 2, 2, 4, 2, 4, 2, 3, 3, 3, 0, 4, 2, 3, 2, 3, 1, 1, 1, 3, 2, 3, 2, 4, 4, 2, 3, 4, 3, 2, 4, 4, 4]
simulation	conf11	Exp-22-09-20T20-40-30	map-16AD	4	0	44.87	11	58	[5, 10, 18, 6, 19]	[4, 1, 3, 2, 2, 3, 1, 4, 4, 2, 4, 4, 4, 1, 4, 4, 3, 0, 0, 1, 2, 1, 2, 2, 2, 4, 1, 3, 2, 4, 0, 4, 2, 4, 3, 2, 1, 2, 4, 2, 4, 4, 2, 2, 1, 2, 3, 1, 4, 4, 2, 2, 1, 0, 0, 4, 4, 2]
simulation	conf11	Exp-22-09-20T20-40-30	map-16AD	5	0	39.74	10	59	[1, 15, 15, 11, 17]	[4, 4, 1, 3, 1, 3, 2, 1, 4, 3, 2, 1, 3, 2, 4, 4, 2, 0, 4, 4, 2, 1, 2, 2, 2, 1, 1, 3, 1, 4, 4, 1, 3, 1, 3, 4, 4, 3, 4, 1, 3, 1, 4, 2, 2, 1, 2, 2, 3, 1, 4, 1, 2, 4, 2, 2, 4, 4, 3]
simulation	conf11	Exp-22-09-20T20-40-30	map-16AD	6	0	27.56	12	59	[7, 6, 18, 12, 16]	[3, 2, 4, 2, 2, 2, 3, 0, 4, 2, 2, 2, 3, 1, 2, 2, 1, 4, 3, 1, 4, 3, 4, 2, 3, 2, 4, 2, 3, 1, 2, 0, 4, 4, 4, 4, 0, 0, 4, 4, 3, 0, 4, 2, 3, 3, 3, 1, 2, 0, 4, 3, 4, 2, 1, 2, 4, 2, 0]
simulation	conf11	Exp-22-09-20T20-40-30	map-16AD	7	0	50.64	10	59	[2, 11, 20, 10, 16]	[3, 1, 4, 2, 2, 2, 0, 4, 4, 1, 1, 4, 4, 1, 1, 2, 1, 1, 2, 2, 2, 2, 4, 0, 2, 4, 3, 2, 2, 3, 2, 3, 3, 4, 2, 3, 2, 3, 2, 3, 4, 4, 2, 1, 2, 1, 2, 2, 3, 4, 4, 4, 1, 4, 4, 2, 1, 4, 3]
simulation	conf11	Exp-22-09-20T20-40-30	map-16AD	8	0	37.82	8	58	[1, 18, 14, 14, 11]	[1, 4, 2, 4, 4, 2, 2, 2, 2, 3, 1, 3, 1, 4, 3, 3, 1, 4, 4, 4, 1, 2, 1, 1, 1, 1, 3, 3, 3, 0, 4, 1, 1, 2, 3, 2, 3, 1, 2, 3, 3, 1, 3, 3, 1, 2, 1, 4, 2, 2, 4, 4, 3, 2, 2, 1, 1, 1]
simulation	conf11	Exp-22-09-20T20-40-30	map-16AD	9	0	30.13	11	59	[4, 11, 16, 14, 14]	[2, 2, 2, 1, 3, 4, 3, 3, 1, 2, 2, 4, 1, 3, 4, 4, 1, 1, 2, 1, 2, 3, 2, 3, 2, 4, 3, 1, 2, 0, 4, 2, 2, 3, 0, 4, 4, 2, 4, 4, 3, 4, 3, 2, 1, 3, 2, 2, 1, 1, 4, 0, 0, 3, 1, 3, 4, 3, 4]
simulation	conf11	Exp-22-09-20T20-40-30	map-16AD	10	1	44.23	11	59	[4, 9, 20, 12, 14]	[3, 4, 2, 3, 2, 1, 0, 2, 3, 3, 2, 3, 2, 2, 3, 2, 1, 2, 4, 1, 1, 0, 4, 3, 2, 1, 2, 1, 4, 3, 1, 4, 2, 3, 2, 2, 2, 0, 4, 4, 2, 1, 4, 2, 2, 3, 3, 3, 2, 4, 4, 2, 1, 4, 4, 0, 2, 4, 4]
simulation	conf11	Exp-22-09-20T20-40-30	map-16AD	11	1	43.59	7	59	[0, 8, 21, 23, 7]	[3, 1, 3, 4, 4, 2, 4, 3, 2, 2, 4, 3, 3, 2, 1, 3, 3, 2, 3, 4, 1, 2, 3, 3, 3, 4, 3, 2, 3, 2, 2, 3, 3, 3, 2, 1, 3, 1, 3, 2, 3, 3, 2, 3, 2, 1, 2, 2, 1, 2, 2, 1, 2, 3, 4, 2, 2, 3, 2]
simulation	conf11	Exp-22-09-20T20-40-30	map-16B	0	0	50.0	12	58	[2, 8, 25, 7, 16]	[4, 2, 4, 1, 2, 2, 4, 2, 2, 4, 4, 2, 2, 3, 3, 2, 0, 4, 4, 2, 4, 4, 3, 2, 2, 4, 1, 2, 1, 2, 4, 1, 4, 2, 4, 4, 2, 2, 1, 4, 3, 1, 2, 2, 2, 2, 3, 2, 1, 0, 4, 1, 2, 3, 3, 2, 2, 2]
simulation	conf11	Exp-22-09-20T20-40-30	map-16B	1	0	28.05	14	59	[3, 10, 17, 15, 14]	[2, 2, 1, 4, 1, 1, 3, 0, 2, 4, 2, 1, 2, 2, 4, 1, 4, 1, 0, 0, 4, 1, 2, 3, 3, 4, 2, 2, 4, 3, 3, 1, 2, 4, 2, 4, 2, 1, 3, 3, 3, 2, 3, 1, 4, 3, 2, 3, 4, 3, 4, 3, 3, 2, 2, 2, 4, 4, 3]
simulation	conf11	Exp-22-09-20T20-40-30	map-16B	2	0	46.95	8	57	[6, 8, 19, 13, 11]	[0, 0, 3, 0, 4, 4, 2, 4, 4, 4, 0, 4, 2, 3, 1, 1, 3, 4, 0, 0, 4, 2, 3, 2, 2, 3, 3, 1, 2, 1, 2, 2, 2, 4, 2, 3, 2, 2, 2, 2, 1, 2, 1, 3, 2, 3, 4, 2, 2, 3, 1, 4, 3, 2, 1, 3, 3]
simulation	conf11	Exp-22-09-20T20-40-30	map-16B	3	0	22.56	13	59	[9, 7, 14, 14, 15]	[0, 4, 4, 3, 3, 2, 2, 4, 3, 3, 2, 3, 4, 2, 0, 4, 3, 1, 2, 2, 4, 2, 0, 3, 0, 0, 0, 0, 4, 2, 2, 4, 3, 3, 4, 3, 1, 4, 4, 1, 2, 3, 2, 1, 2, 4, 4, 0, 4, 2, 3, 1, 3, 0, 2, 4, 1, 3, 1]
simulation	conf11	Exp-22-09-20T20-40-30	map-16B	4	0	28.05	14	59	[2, 9, 16, 14, 18]	[0, 0, 1, 2, 1, 1, 2, 1, 2, 4, 3, 3, 3, 3, 4, 4, 1, 4, 1, 1, 4, 4, 4, 3, 4, 2, 2, 2, 2, 4, 4, 3, 2, 3, 2, 4, 3, 4, 2, 2, 3, 4, 2, 1, 4, 2, 3, 4, 2, 3, 4, 2, 4, 4, 3, 2, 3, 1, 3]
simulation	conf11	Exp-22-09-20T20-40-30	map-16B	5	0	38.41	11	59	[0, 12, 17, 14, 16]	[2, 3, 1, 1, 4, 4, 3, 2, 4, 4, 3, 1, 1, 1, 2, 1, 2, 4, 3, 4, 4, 3, 1, 3, 4, 4, 3, 3, 1, 4, 3, 2, 2, 3, 4, 4, 1, 4, 1, 3, 2, 2, 4, 2, 3, 2, 2, 2, 1, 4, 4, 1, 2, 2, 2, 2, 3, 3, 2]
